lineage	checkpoint	form_used	form_stage	raw	floor	vorp	lin_median	dead_weight_penalty	adjusted
84	5	Dodrio	2	0.5699	0.4969	0.0343	0.5699	0	0.5699
84	6	Dodrio	2	0.4801	0.2881	-0.0033	0.5699	0.0898	0.3903
84	7	Dodrio	2	0.6235	0.4304	0.0999	0.5699	0	0.6235
84	8	Dodrio	2	0.5783	0.3927	0.0793	0.5699	0	0.5783
84	9	Dodrio	2	0.609	0.3929	0.0852	0.5699	0	0.609
84	10	Dodrio	2	0.6072	0.3785	0.0921	0.5699	0	0.6072
84	11	Dodrio	2	0.5894	0.3967	0.062	0.5699	0	0.5894
84	12	Dodrio	2	0.5185	0.3644	0.0319	0.5699	0.0514	0.4671
84	13	Dodrio	2	0.5419	0.387	0.0292	0.5699	0.028	0.5139
84	14	Dodrio	2	0.5702	0.3656	0.046	0.5699	0	0.5702
84	15	Dodrio	2	0.7068	0.3882	0.1718	0.5699	0	0.7068
84	16	Dodrio	2	0.5498	0.3827	0.0496	0.5699	0.0201	0.5297
84	17	Dodrio	2	0.5337	0.3291	0.0196	0.5699	0.0362	0.4975
84	18	Dodrio	2	0.5118	0.3468	0.0315	0.5699	0.0581	0.4537
84	19	Dodrio	2	0.5782	0.3483	0.0815	0.5699	0	0.5782
840	3	Applin	1	0.3114	0.2193	-0.2216	0.6113	0.2999	0.0115
840	4	Dipplin	2	0.3879	0.3218	-0.1215	0.6113	0.2234	0.1645
840	5	Dipplin	2	0.4692	0.3106	-0.0222	0.6113	0.1421	0.3271
840	6	Appletun	2	0.6022	0.3682	0.0988	0.6113	0.0091	0.5931
840	7	Hydrapple	3	0.6821	0.4767	0.1596	0.6113	0	0.6821
840	8	Hydrapple	3	0.6434	0.4589	0.1101	0.6113	0	0.6434
840	9	Hydrapple	3	0.6319	0.4301	0.1103	0.6113	0	0.6319
840	10	Hydrapple	3	0.6686	0.5162	0.1524	0.6113	0	0.6686
840	11	Hydrapple	3	0.6034	0.5313	0.0207	0.6113	0.0079	0.5955
840	12	Hydrapple	3	0.4703	0.3579	-0.0406	0.6113	0.141	0.3293
840	13	Hydrapple	3	0.6599	0.4103	0.0982	0.6113	0	0.6599
840	14	Hydrapple	3	0.6664	0.5175	0.1209	0.6113	0	0.6664
840	15	Hydrapple	3	0.6294	0.4843	0.0913	0.6113	0	0.6294
840	16	Hydrapple	3	0.6408	0.4414	0.1028	0.6113	0	0.6408
840	17	Hydrapple	3	0.6113	0.3922	0.112	0.6113	0	0.6113
840	18	Hydrapple	3	0.5964	0.366	0.092	0.6113	0.0149	0.5815
840	19	Hydrapple	3	0.5848	0.3941	0.0758	0.6113	0.0265	0.5583
843	3	Silicobra	1	0.4725	0.3807	0.0166	0.5259	0.0534	0.4191
843	4	Silicobra	1	0.3635	0.3213	-0.0971	0.5259	0.1624	0.2011
843	5	Silicobra	1	0.3949	0.298	-0.1521	0.5259	0.131	0.2639
843	6	Silicobra	1	0.4872	0.3502	0.048	0.5259	0.0387	0.4485
843	7	Sandaconda	2	0.5118	0.3964	-0.0118	0.5259	0.0141	0.4977
843	8	Sandaconda	2	0.5156	0.3495	0.0166	0.5259	0.0103	0.5053
843	9	Sandaconda	2	0.5812	0.4235	0.0574	0.5259	0	0.5812
843	10	Sandaconda	2	0.5799	0.3846	0.0648	0.5259	0	0.5799
843	11	Sandaconda	2	0.4767	0.3599	-0.0507	0.5259	0.0492	0.4275
843	12	Sandaconda	2	0.5645	0.3921	0.0779	0.5259	0	0.5645
843	13	Sandaconda	2	0.5498	0.4044	0.0371	0.5259	0	0.5498
843	14	Sandaconda	2	0.5494	0.3752	0.0252	0.5259	0	0.5494
843	15	Sandaconda	2	0.6359	0.4022	0.1009	0.5259	0	0.6359
843	16	Sandaconda	2	0.5321	0.3724	0.0319	0.5259	0	0.5321
843	17	Sandaconda	2	0.5679	0.3879	0.0538	0.5259	0	0.5679
843	18	Sandaconda	2	0.5107	0.4119	0.0304	0.5259	0.0152	0.4955
843	19	Sandaconda	2	0.5259	0.3856	0.0292	0.5259	0	0.5259
845	1	Cramorant	1	0.6132	0.5714	0.1356	0.5621	0	0.6132
845	2	Cramorant	1	0.5869	0.4939	0.1412	0.5621	0	0.5869
845	3	Cramorant	1	0.5348	0.4971	0.0018	0.5621	0.0273	0.5075
845	4	Cramorant	1	0.7083	0.6851	0.0892	0.5621	0	0.7083
845	5	Cramorant	1	0.6872	0.5919	0.1274	0.5621	0	0.6872
845	6	Cramorant	1	0.3927	0.2436	-0.0341	0.5621	0.1694	0.2233
845	7	Cramorant	1	0.6667	0.488	0.1787	0.5621	0	0.6667
845	8	Cramorant	1	0.5255	0.4074	-0.0078	0.5621	0.0366	0.4889
845	9	Cramorant	1	0.5621	0.4338	0.1024	0.5621	0	0.5621
845	10	Cramorant	1	0.5832	0.4082	0.1175	0.5621	0	0.5832
845	11	Cramorant	1	0.5343	0.4274	-0.0484	0.5621	0.0278	0.5065
845	12	Cramorant	1	0.4893	0.3408	-0.0216	0.5621	0.0728	0.4165
845	13	Cramorant	1	0.5831	0.4457	0.0214	0.5621	0	0.5831
845	14	Cramorant	1	0.5953	0.3637	0.0498	0.5621	0	0.5953
845	15	Cramorant	1	0.5428	0.401	0.0047	0.5621	0.0193	0.5235
845	16	Cramorant	1	0.5657	0.3964	0.0277	0.5621	0	0.5657
845	17	Cramorant	1	0.5245	0.3992	0.0252	0.5621	0.0376	0.4869
845	18	Cramorant	1	0.5241	0.3675	0.0197	0.5621	0.038	0.4861
845	19	Cramorant	1	0.5577	0.3955	0.1136	0.5621	0.0044	0.5533
846	1	Arrokuda	1	0.4888	0.4403	-0.1138	0.5525	0.0637	0.4251
846	2	Arrokuda	1	0.446	0.3444	-0.0788	0.5525	0.1065	0.3395
846	3	Barraskewda	2	0.5751	0.5469	0.0314	0.5525	0	0.5751
846	4	Barraskewda	2	0.5652	0.5236	-0.0714	0.5525	0	0.5652
846	5	Barraskewda	2	0.5757	0.5356	0.0401	0.5525	0	0.5757
846	6	Barraskewda	2	0.4734	0.3647	-0.01	0.5525	0.0791	0.3943
846	7	Barraskewda	2	0.6038	0.4426	0.1069	0.5525	0	0.6038
846	8	Barraskewda	2	0.5193	0.3881	0.0408	0.5525	0.0332	0.4861
846	9	Barraskewda	2	0.5523	0.4174	0.0725	0.5525	0.0002	0.5521
846	10	Barraskewda	2	0.5738	0.3699	0.0883	0.5525	0	0.5738
846	11	Barraskewda	2	0.5338	0.3528	0.0169	0.5525	0.0187	0.5151
846	12	Barraskewda	2	0.5276	0.3583	0.0615	0.5525	0.0249	0.5027
846	13	Barraskewda	2	0.5845	0.3768	0.1134	0.5525	0	0.5845
846	14	Barraskewda	2	0.553	0.4148	0.048	0.5525	0	0.553
846	15	Barraskewda	2	0.5525	0.3757	0.0499	0.5525	0	0.5525
846	16	Barraskewda	2	0.5805	0.4278	0.1123	0.5525	0	0.5805
846	17	Barraskewda	2	0.5361	0.4105	0.0935	0.5525	0.0164	0.5197
846	18	Barraskewda	2	0.5062	0.3599	0.069	0.5525	0.0463	0.4599
846	19	Barraskewda	2	0.5736	0.3995	0.1246	0.5525	0	0.5736
848	2	Toxtricity-Amped	2	0.5666	0.5062	0.063	0.5461	0	0.5666
848	3	Toxtricity-Amped	2	0.5017	0.4466	0.0074	0.5461	0.0444	0.4573
848	4	Toxtricity-Amped	2	0.5548	0.4301	0.0454	0.5461	0	0.5548
848	5	Toxtricity-Amped	2	0.57	0.5127	0.0235	0.5461	0	0.57
848	6	Toxtricity-Amped	2	0.6622	0.4884	0.1736	0.5461	0	0.6622
848	7	Toxtricity-Amped	2	0.5141	0.3754	-0.0084	0.5461	0.032	0.4821
848	8	Toxtricity-Amped	2	0.5109	0.3614	-0.0224	0.5461	0.0352	0.4757
848	9	Toxtricity-Amped	2	0.5745	0.4191	0.0529	0.5461	0	0.5745
848	10	Toxtricity-Amped	2	0.566	0.3808	0.0498	0.5461	0	0.566
848	11	Toxtricity-Amped	2	0.5588	0.3521	-0.0239	0.5461	0	0.5588
848	12	Toxtricity-Amped	2	0.5375	0.3764	0.0266	0.5461	0.0086	0.5289
848	13	Toxtricity-Amped	2	0.59	0.402	0.0283	0.5461	0	0.59
848	14	Toxtricity-Amped	2	0.6334	0.4243	0.0879	0.5461	0	0.6334
848	15	Toxtricity-Amped	2	0.4469	0.329	-0.0912	0.5461	0.0992	0.3477
848	16	Toxtricity-Amped	2	0.5304	0.3462	-0.0076	0.5461	0.0157	0.5147
848	17	Toxtricity-Amped	2	0.4872	0.3496	-0.0121	0.5461	0.0589	0.4283
848	18	Toxtricity-Amped	2	0.5096	0.3579	0.0052	0.5461	0.0365	0.4731
848	19	Toxtricity-Amped	2	0.5282	0.372	0.0192	0.5461	0.0179	0.5103
850	3	Sizzlipede	1	0.3127	0.2448	-0.2681	0.5006	0.1879	0.1248
850	4	Centiskorch	2	0.4993	0.4033	-0.0144	0.5006	0.0013	0.498
850	5	Centiskorch	2	0.5458	0.3738	0.034	0.5006	0	0.5458
850	6	Centiskorch	2	0.6501	0.4199	0.2163	0.5006	0	0.6501
850	7	Centiskorch	2	0.5358	0.3276	0.0678	0.5006	0	0.5358
850	8	Centiskorch	2	0.5989	0.3677	0.1717	0.5006	0	0.5989
850	9	Centiskorch	2	0.5518	0.4035	0.028	0.5006	0	0.5518
850	10	Centiskorch	2	0.5176	0.3738	0.0025	0.5006	0	0.5176
850	11	Centiskorch	2	0.4862	0.3234	-0.0412	0.5006	0.0144	0.4718
850	12	Centiskorch	2	0.4671	0.3397	-0.0195	0.5006	0.0335	0.4336
850	13	Centiskorch	2	0.5006	0.3647	-0.0121	0.5006	0	0.5006
850	14	Centiskorch	2	0.4828	0.2819	-0.0414	0.5006	0.0178	0.465
850	15	Centiskorch	2	0.6145	0.3904	0.0795	0.5006	0	0.6145
850	16	Centiskorch	2	0.5036	0.2916	0.0034	0.5006	0	0.5036
850	17	Centiskorch	2	0.4939	0.2901	-0.0202	0.5006	0.0067	0.4872
850	18	Centiskorch	2	0.4593	0.2829	-0.021	0.5006	0.0413	0.418
850	19	Centiskorch	2	0.4932	0.3296	-0.0035	0.5006	0.0074	0.4858
852	1	Grapploct	2	0.5413	0.5114	-0.0312	0.5318	0	0.5413
852	2	Grapploct	2	0.4315	0.3611	-0.0721	0.5318	0.1003	0.3312
852	3	Grapploct	2	0.5318	0.4059	0.0375	0.5318	0	0.5318
852	4	Grapploct	2	0.476	0.4175	-0.0334	0.5318	0.0558	0.4202
852	5	Grapploct	2	0.4255	0.3114	-0.0659	0.5318	0.1063	0.3192
852	6	Grapploct	2	0.4123	0.2699	-0.1285	0.5318	0.1195	0.2928
852	7	Grapploct	2	0.555	0.3977	0.0314	0.5318	0	0.555
852	8	Grapploct	2	0.5374	0.3214	0.0384	0.5318	0	0.5374
852	9	Grapploct	2	0.552	0.3543	0.0282	0.5318	0	0.552
852	10	Grapploct	2	0.5593	0.3781	0.0442	0.5318	0	0.5593
852	11	Grapploct	2	0.5769	0.3493	0.0495	0.5318	0	0.5769
852	12	Grapploct	2	0.525	0.3282	0.0384	0.5318	0.0068	0.5182
852	13	Grapploct	2	0.5068	0.344	-0.0059	0.5318	0.025	0.4818
852	14	Grapploct	2	0.5763	0.3721	0.0521	0.5318	0	0.5763
852	15	Grapploct	2	0.4452	0.298	-0.0898	0.5318	0.0866	0.3586
852	16	Grapploct	2	0.5624	0.3671	0.0622	0.5318	0	0.5624
852	17	Grapploct	2	0.5044	0.3088	-0.0097	0.5318	0.0274	0.477
852	18	Grapploct	2	0.5174	0.2821	0.0371	0.5318	0.0144	0.503
852	19	Grapploct	2	0.5334	0.3391	0.0367	0.5318	0	0.5334
854	1	Sinistea-Phony	1	0.4807	0.4476	-0.1448	0.5539	0.0732	0.4075
854	2	Sinistea-Phony	1	0.4516	0.3726	-0.0139	0.5539	0.1023	0.3493
854	3	Sinistea-Phony	1	0.4683	0.3446	-0.0647	0.5539	0.0856	0.3827
854	4	Sinistea-Phony	1	0.3991	0.3308	-0.22	0.5539	0.1548	0.2443
854	5	Sinistea-Phony	1	0.4063	0.3245	-0.1535	0.5539	0.1476	0.2587
854	6	Polteageist-Phony	2	0.6323	0.4366	0.177	0.5539	0	0.6323
854	7	Polteageist-Phony	2	0.6168	0.4512	0.1268	0.5539	0	0.6168
854	8	Polteageist-Phony	2	0.6157	0.4048	0.1885	0.5539	0	0.6157
854	9	Polteageist-Phony	2	0.6309	0.4477	0.1476	0.5539	0	0.6309
854	10	Polteageist-Phony	2	0.5576	0.378	0.0963	0.5539	0	0.5576
854	11	Polteageist-Phony	2	0.5932	0.3672	0.0945	0.5539	0	0.5932
854	12	Polteageist-Phony	2	0.4964	0.3915	0.0376	0.5539	0.0575	0.4389
854	13	Polteageist-Phony	2	0.6299	0.4578	0.1666	0.5539	0	0.6299
854	14	Polteageist-Phony	2	0.5406	0.3463	0.0602	0.5539	0.0133	0.5273
854	15	Polteageist-Phony	2	0.6121	0.5175	0.1051	0.5539	0	0.6121
854	16	Polteageist-Phony	2	0.5172	0.3448	0.0504	0.5539	0.0367	0.4805
854	17	Polteageist-Phony	2	0.5053	0.3993	0.0737	0.5539	0.0486	0.4567
854	18	Polteageist-Phony	2	0.6	0.4338	0.1494	0.5539	0	0.6
854	19	Polteageist-Phony	2	0.5539	0.4149	0.1171	0.5539	0	0.5539
856	1	Hatenna	1	0.6636	0.5138	0.1498	0.6636	0	0.6636
856	2	Hatenna	1	0.499	0.391	0.108	0.6636	0.1646	0.3344
856	3	Hatenna	1	0.432	0.342	-0.0304	0.6636	0.2316	0.2004
856	4	Hattrem	2	0.408	0.4449	-0.1053	0.6636	0.2556	0.1524
856	5	Hattrem	2	0.5177	0.3437	0.0424	0.6636	0.1459	0.3718
856	6	Hattrem	2	0.6448	0.4089	0.1895	0.6636	0.0188	0.626
856	7	Hatterene	3	0.5376	0.4843	0.0533	0.6636	0.126	0.4116
856	8	Hatterene	3	0.7172	0.4947	0.218	0.6636	0	0.7172
856	9	Hatterene	3	0.7105	0.4182	0.2126	0.6636	0	0.7105
856	10	Hatterene	3	0.7393	0.4453	0.2233	0.6636	0	0.7393
856	11	Hatterene	3	0.6805	0.5937	0.0808	0.6636	0	0.6805
856	12	Hatterene	3	0.7176	0.3871	0.2599	0.6636	0	0.7176
856	13	Hatterene	3	0.7344	0.5001	0.2343	0.6636	0	0.7344
856	14	Hatterene	3	0.7408	0.4151	0.2266	0.6636	0	0.7408
856	15	Hatterene	3	0.7243	0.4688	0.0906	0.6636	0	0.7243
856	16	Hatterene	3	0.6569	0.469	0.1736	0.6636	0.0067	0.6502
856	17	Hatterene	3	0.6409	0.4103	0.1643	0.6636	0.0227	0.6182
856	18	Hatterene	3	0.6589	0.3765	0.1662	0.6636	0.0047	0.6542
856	19	Hatterene	3	0.664	0.4285	0.1774	0.6636	0	0.664
859	1	Impidimp	1	0.4364	0.4405	-0.1662	0.587	0.1506	0.2858
859	2	Impidimp	1	0.3957	0.343	-0.1291	0.587	0.1913	0.2044
859	3	Impidimp	1	0.4079	0.3439	-0.1251	0.587	0.1791	0.2288
859	4	Morgrem	2	0.4547	0.3631	-0.1644	0.587	0.1323	0.3224
859	5	Morgrem	2	0.4481	0.3877	-0.1117	0.587	0.1389	0.3092
859	6	Morgrem	2	0.5783	0.32	0.1515	0.587	0.0087	0.5696
859	7	Grimmsnarl	3	0.6395	0.4664	0.1839	0.587	0	0.6395
859	8	Grimmsnarl	3	0.6494	0.4177	0.2197	0.587	0	0.6494
859	9	Grimmsnarl	3	0.5999	0.4051	0.1291	0.587	0	0.5999
859	10	Grimmsnarl	3	0.6336	0.465	0.1842	0.587	0	0.6336
859	11	Grimmsnarl	3	0.7016	0.4735	0.2244	0.587	0	0.7016
859	12	Grimmsnarl	3	0.5793	0.4633	0.1275	0.587	0.0077	0.5716
859	13	Grimmsnarl	3	0.6494	0.4727	0.1645	0.587	0	0.6494
859	14	Grimmsnarl	3	0.6367	0.4423	0.1842	0.587	0	0.6367
859	15	Grimmsnarl	3	0.6854	0.5013	0.1649	0.587	0	0.6854
859	16	Grimmsnarl	3	0.6419	0.4302	0.2001	0.587	0	0.6419
859	17	Grimmsnarl	3	0.4906	0.3118	0.0719	0.587	0.0964	0.3942
859	18	Grimmsnarl	3	0.5576	0.4213	0.0999	0.587	0.0294	0.5282
859	19	Grimmsnarl	3	0.587	0.4539	0.1338	0.587	0	0.587
86	1	Seel	1	0.6903	0.3751	0.3152	0.5701	0	0.6903
86	2	Dewgong	2	0.4607	0.4309	-0.0641	0.5701	0.1094	0.3513
86	3	Dewgong	2	0.4924	0.3686	-0.0216	0.5701	0.0777	0.4147
86	4	Dewgong	2	0.6479	0.5146	0.058	0.5701	0	0.6479
86	5	Dewgong	2	0.614	0.4867	0.0634	0.5701	0	0.614
86	6	Dewgong	2	0.5555	0.3314	0.0272	0.5701	0.0146	0.5409
86	7	Dewgong	2	0.5838	0.4386	0.0169	0.5701	0	0.5838
86	8	Dewgong	2	0.5641	0.4073	0.0648	0.5701	0.006	0.5581
86	9	Dewgong	2	0.5475	0.3708	0.0362	0.5701	0.0226	0.5249
86	10	Dewgong	2	0.5701	0.3584	0.033	0.5701	0	0.5701
86	11	Dewgong	2	0.5503	0.4803	0.0345	0.5701	0.0198	0.5305
86	12	Dewgong	2	0.5645	0.3661	0.1371	0.5701	0.0056	0.5589
86	13	Dewgong	2	0.5786	0.4305	0.113	0.5701	0	0.5786
86	14	Dewgong	2	0.5748	0.3852	0.1242	0.5701	0	0.5748
86	15	Dewgong	2	0.6464	0.3338	0.1207	0.5701	0	0.6464
86	16	Dewgong	2	0.5794	0.4181	0.1421	0.5701	0	0.5794
86	17	Dewgong	2	0.5047	0.318	0.0421	0.5701	0.0654	0.4393
86	18	Dewgong	2	0.398	0.2948	-0.0313	0.5701	0.1721	0.2259
86	19	Dewgong	2	0.6004	0.3973	0.129	0.5701	0	0.6004
868	7	Alcremie-Strawberry-Caramel-Swirl	2	0.6173	0.3903	0.0948	0.6089	0	0.6173
868	8	Alcremie-Strawberry-Caramel-Swirl	2	0.6118	0.3482	0.0785	0.6089	0	0.6118
868	9	Alcremie-Strawberry-Caramel-Swirl	2	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
868	10	Alcremie-Strawberry-Caramel-Swirl	2	0.6562	0.3937	0.14	0.6089	0	0.6562
868	11	Alcremie-Strawberry-Caramel-Swirl	2	0.6738	0.5264	0.0911	0.6089	0	0.6738
868	12	Alcremie-Strawberry-Caramel-Swirl	2	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
868	13	Alcremie-Strawberry-Caramel-Swirl	2	0.6483	0.4073	0.0866	0.6089	0	0.6483
868	14	Alcremie-Strawberry-Caramel-Swirl	2	0.6093	0.3849	0.0638	0.6089	0	0.6093
868	15	Alcremie-Strawberry-Caramel-Swirl	2	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
868	16	Alcremie-Strawberry-Caramel-Swirl	2	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
868	17	Alcremie-Strawberry-Caramel-Swirl	2	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
868	18	Alcremie-Strawberry-Caramel-Swirl	2	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
868	19	Alcremie-Strawberry-Caramel-Swirl	2	0.6089	0.3846	0.0999	0.6089	0	0.6089
870	1	Falinks	1	0.4836	0.4297	-0.0889	0.4697	0	0.4836
870	2	Falinks	1	0.467	0.3791	-0.0366	0.4697	0.0027	0.4643
870	3	Falinks	1	0.487	0.438	-0.0073	0.4697	0	0.487
870	4	Falinks	1	0.5161	0.3923	0.0067	0.4697	0	0.5161
870	5	Falinks	1	0.4697	0.3148	-0.0659	0.4697	0	0.4697
870	6	Falinks	1	0.4623	0.2701	-0.0211	0.4697	0.0074	0.4549
870	7	Falinks	1	0.518	0.36	-0.0056	0.4697	0	0.518
870	8	Falinks	1	0.4555	0.2437	-0.0435	0.4697	0.0142	0.4413
870	9	Falinks	1	0.5827	0.4022	0.0589	0.4697	0	0.5827
870	10	Falinks	1	0.601	0.4027	0.0859	0.4697	0	0.601
870	11	Falinks	1	0.5717	0.3758	0.0443	0.4697	0	0.5717
870	12	Falinks	1	0.4598	0.3355	-0.0268	0.4697	0.0099	0.4499
870	13	Falinks	1	0.4621	0.3378	-0.0506	0.4697	0.0076	0.4545
870	14	Falinks	1	0.5717	0.3508	0.0475	0.4697	0	0.5717
870	15	Falinks	1	0.4521	0.3565	-0.0829	0.4697	0.0176	0.4345
870	16	Falinks	1	0.4758	0.3349	-0.0244	0.4697	0	0.4758
870	17	Falinks	1	0.4416	0.2705	-0.0725	0.4697	0.0281	0.4135
870	18	Falinks	1	0.4672	0.2867	-0.0131	0.4697	0.0025	0.4647
870	19	Falinks	1	0.4611	0.3005	-0.0356	0.4697	0.0086	0.4525
871	1	Pincurchin	1	0.4974	0.35	-0.0751	0.5452	0.0478	0.4496
871	2	Pincurchin	1	0.4077	0.3853	-0.0959	0.5452	0.1375	0.2702
871	3	Pincurchin	1	0.4369	0.3776	-0.0574	0.5452	0.1083	0.3286
871	4	Pincurchin	1	0.5395	0.4663	0.0301	0.5452	0.0057	0.5338
871	5	Pincurchin	1	0.5329	0.4262	0.0415	0.5452	0.0123	0.5206
871	6	Pincurchin	1	0.5884	0.4725	0.0476	0.5452	0	0.5884
871	7	Pincurchin	1	0.4947	0.3779	-0.0278	0.5452	0.0505	0.4442
871	8	Pincurchin	1	0.5713	0.3659	0.038	0.5452	0	0.5713
871	9	Pincurchin	1	0.544	0.3742	0.0607	0.5452	0.0012	0.5428
871	10	Pincurchin	1	0.5571	0.3033	0.0958	0.5452	0	0.5571
871	11	Pincurchin	1	0.553	0.3999	0.0543	0.5452	0	0.553
871	12	Pincurchin	1	0.4801	0.3376	0.0213	0.5452	0.0651	0.415
871	13	Pincurchin	1	0.6293	0.424	0.166	0.5452	0	0.6293
871	14	Pincurchin	1	0.6723	0.4084	0.1919	0.5452	0	0.6723
871	15	Pincurchin	1	0.5537	0.3807	0.0467	0.5452	0	0.5537
871	16	Pincurchin	1	0.5573	0.3758	0.0905	0.5452	0	0.5573
871	17	Pincurchin	1	0.5738	0.3423	0.1422	0.5452	0	0.5738
871	18	Pincurchin	1	0.4452	0.315	-0.0054	0.5452	0.1	0.3452
871	19	Pincurchin	1	0.5452	0.3918	0.1084	0.5452	0	0.5452
872	2	Snom	1	0.215	0.1555	-0.3609	0.5506	0.3356	-0.1206
872	3	Frosmoth	2	0.3999	0.2976	-0.0106	0.5506	0.1507	0.2492
872	4	Frosmoth	2	0.5619	0.4341	0.1278	0.5506	0	0.5619
872	5	Frosmoth	2	0.5169	0.3265	0.0051	0.5506	0.0337	0.4832
872	6	Frosmoth	2	0.6877	0.3575	0.1594	0.5506	0	0.6877
872	7	Frosmoth	2	0.4644	0.3988	-0.0581	0.5506	0.0862	0.3782
872	8	Frosmoth	2	0.4648	0.2291	-0.0685	0.5506	0.0858	0.379
872	9	Frosmoth	2	0.5752	0.3866	0.0536	0.5506	0	0.5752
872	10	Frosmoth	2	0.6213	0.4356	0.0842	0.5506	0	0.6213
872	11	Frosmoth	2	0.5787	0.4032	-0.004	0.5506	0	0.5787
872	12	Frosmoth	2	0.5586	0.376	0.0477	0.5506	0	0.5586
872	13	Frosmoth	2	0.5553	0.4062	-0.0064	0.5506	0	0.5553
872	14	Frosmoth	2	0.6085	0.3632	0.063	0.5506	0	0.6085
872	15	Frosmoth	2	0.6437	0.4151	0.1056	0.5506	0	0.6437
872	16	Frosmoth	2	0.4761	0.3504	-0.0619	0.5506	0.0745	0.4016
872	17	Frosmoth	2	0.5359	0.3048	0.0366	0.5506	0.0147	0.5212
872	18	Frosmoth	2	0.5459	0.3126	0.0415	0.5506	0.0047	0.5412
872	19	Frosmoth	2	0.5223	0.3128	0.0133	0.5506	0.0283	0.494
874	3	Stonjourner	1	0.4377	0.4054	0.0705	0.5572	0.1195	0.3182
874	4	Stonjourner	1	0.4685	0.4445	0.0687	0.5572	0.0887	0.3798
874	5	Stonjourner	1	0.5073	0.422	-0.0283	0.5572	0.0499	0.4574
874	6	Stonjourner	1	0.6636	0.3861	0.2775	0.5572	0	0.6636
874	7	Stonjourner	1	0.5861	0.3529	0.1506	0.5572	0	0.5861
874	8	Stonjourner	1	0.5572	0.4025	0.149	0.5572	0	0.5572
874	9	Stonjourner	1	0.5776	0.3583	0.1777	0.5572	0	0.5776
874	10	Stonjourner	1	0.6422	0.3309	0.2438	0.5572	0	0.6422
874	11	Stonjourner	1	0.5576	0.4464	0.1526	0.5572	0	0.5576
874	12	Stonjourner	1	0.6928	0.3989	0.2939	0.5572	0	0.6928
874	13	Stonjourner	1	0.7262	0.4032	0.3261	0.5572	0	0.7262
874	14	Stonjourner	1	0.5445	0.3687	0.1758	0.5572	0.0127	0.5318
874	15	Stonjourner	1	0.6332	0.3891	0.2161	0.5572	0	0.6332
874	16	Stonjourner	1	0.5202	0.3878	0.1305	0.5572	0.037	0.4832
874	17	Stonjourner	1	0.4756	0.3392	0.0592	0.5572	0.0816	0.394
874	18	Stonjourner	1	0.4828	0.3727	0.0598	0.5572	0.0744	0.4084
874	19	Stonjourner	1	0.5093	0.3776	0.0947	0.5572	0.0479	0.4614
875	3	Eiscue-Ice	1	0.4234	0.2895	-0.1203	0.5488	0.1254	0.298
875	4	Eiscue-Ice	1	0.51	0.3584	-0.1266	0.5488	0.0388	0.4712
875	5	Eiscue-Ice	1	0.4784	0.2901	-0.0572	0.5488	0.0704	0.408
875	6	Eiscue-Ice	1	0.6163	0.3206	0.1258	0.5488	0	0.6163
875	7	Eiscue-Ice	1	0.5433	0.2524	0.0197	0.5488	0.0055	0.5378
875	8	Eiscue-Ice	1	0.4716	0.2287	-0.0274	0.5488	0.0772	0.3944
875	9	Eiscue-Ice	1	0.5712	0.2976	0.0474	0.5488	0	0.5712
875	10	Eiscue-Ice	1	0.5669	0.315	0.0518	0.5488	0	0.5669
875	11	Eiscue-Ice	1	0.5843	0.3448	0.0569	0.5488	0	0.5843
875	12	Eiscue-Ice	1	0.6186	0.3494	0.132	0.5488	0	0.6186
875	13	Eiscue-Ice	1	0.5488	0.3096	0.0361	0.5488	0	0.5488
875	14	Eiscue-Ice	1	0.6107	0.2999	0.0865	0.5488	0	0.6107
875	15	Eiscue-Ice	1	0.5991	0.2931	0.0641	0.5488	0	0.5991
875	16	Eiscue-Ice	1	0.5392	0.2987	0.039	0.5488	0.0096	0.5296
875	17	Eiscue-Ice	1	0.5669	0.252	0.0528	0.5488	0	0.5669
875	18	Eiscue-Ice	1	0.5204	0.3085	0.0401	0.5488	0.0284	0.492
875	19	Eiscue-Ice	1	0.5445	0.2807	0.0478	0.5488	0.0043	0.5402
876	3	Indeedee-M	1	0.5213	0.4473	-0.0117	0.4935	0	0.5213
876	4	Indeedee-M	1	0.4392	0.3876	-0.1799	0.4935	0.0543	0.3849
876	5	Indeedee-M	1	0.4637	0.4081	-0.0961	0.4935	0.0298	0.4339
876	6	Indeedee-M	1	0.5271	0.3087	0.0065	0.4935	0	0.5271
876	7	Indeedee-M	1	0.4763	0.3588	-0.0137	0.4935	0.0172	0.4591
876	8	Indeedee-M	1	0.5659	0.3621	0.0326	0.4935	0	0.5659
876	9	Indeedee-M	1	0.4935	0.3563	-0.0281	0.4935	0	0.4935
876	10	Indeedee-M	1	0.4699	0.3538	-0.0463	0.4935	0.0236	0.4463
876	11	Indeedee-M	1	0.524	0.334	-0.0587	0.4935	0	0.524
876	12	Indeedee-M	1	0.4705	0.2997	-0.0404	0.4935	0.023	0.4475
876	13	Indeedee-M	1	0.5092	0.3059	-0.0525	0.4935	0	0.5092
